Ano da propositura;Ind. Motivo;Ind. Endereço;Ind. Bairro;Nome;Partido
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE POSTO DE ILUMINAÇÃOPÚBLICA;TRAVESSA MAGONDI;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DSOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO;TRAVESSA MAGONDI;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO OU BUEIRO;TRAVESSA MAGONDI;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E REFORMA D EBOCA DE LOBO OU BUEIRO;TRAVESSA MAGONDI;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO;TRAVESSA CARTUM;VILA CALU;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA D ELOBO OU BUEIRO;TRAVESSA CARTUM;VILA CALU;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E RFORMA DE BOCA D ELOBO;TRAVESSA CARTUM;VILA CALU;SONIA FRANCINE GASPAR MARMO;PARTIDO DOS TRABALHADORES
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE SINALIZAÇÃO HORIZONTTAL E VERTICAL.;TRAVESSA CARTUM;VILA CALU;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE ILUMINAÇÃO PÚBLICA;TRAVESA BELCORE;CHACARA SONHO AZUL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;PODA DE ÁRVORE;TRAVESSA CARTUM;VILA CALU;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RETIRADA E REMOÇÃO DE LIXO OU ENTULHO;RUA SANTO INÁCIO;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RECAPEAMENTO ASFALTICO EM VIAS;RUA VISCONDE DE RIBAMAR;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE ILUMINAÇÃOPÚBLICA;TRAVESSA CARTUM;CHÁCARA SONHO AZUL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA-BURACO.;TRAVESSA CARTUM;VILA CALU;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA-BURACO;RUA CITERON;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUASPLUVIAIS SARJETÃO;RUA CITRON;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO OU BUEIRO;RUA PINDORAMA;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA D ELOBO;RUA PINDORAMA;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E REFORMA DE BOCA DE LOBO;RUA PINDORAMA;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO, LIMPEZA E MANUENÇÃO DE REDE COLETORADE ESGOTO.;RUA PINDORAMA;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA-BURACO;RUA PINDORAMA;JD CAPELA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA-BURACO;RUA UM;CHÁCARA SONHO AZUL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL.;RUA UM;CHÁCARA SONHO AZUL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;PODA DE ÁRVORE;RUA CLAUSETTI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;CAPINAGEM EM CALÇADAS OU LOGRADOURO;RUA CLAUSETTI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO OU BUEIRO.;RUA CLASETTI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA D ELOBO OU BUEIRO;RUA CLAUSETTI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E REFORMA DE BOC AD ELOBO OU BUEIRO;RUA CLAUSETTI;PARQUE GUIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUAS;RUA CLAUSETTI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL E VERTICAL;RUA CLAUSETTI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DSOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO OU BUEIRO;AV ÁGUA VERMELHA;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA D ELOBO;AV ÁGUA VERMELHA;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUASPLUVIAIS;AV ÁGUA VERMELHA;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RETIRADA E REMOÇÃO DE LIXO OU ENTULHO;AV ÁGUA VERMELHA;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL;RUA FRANCISCO BUCARELLI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;SERVIÇOS DE ILUMINAÇÃO PÚBLICA;RUA FRANCISCO BUCARELLI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA-BURACO;RUA FRANCISCO BUCARELLI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;ESTUDO PARA IMPLANTAÇÃO DE NUMERAL OFICIAL NOLOGRADOURO.;RUA FRANCISCO BUCARELLI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;SERVIÇOS DE ILUMINAÇÃO PÚBLICA;RUA RAFI MIGUEL ACKEL;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;FISCALIZAÇÃO DE USO E OCUPAÇÃO DE SOLO;RUA FRANCISCO BUCARELLI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REGULARIZAÇÃO DE MURO E PASSEIO PÚBLICO;RUA FRANCISCO BUCARELLI;PARQUE GUAIANASES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;SERVIÇOS DE ILUMINAÇÃO PÚBLICA;RUA JOSÉ FURTADO;JARDIM IRENE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;FISCALIZAÇÃO DE USO E OCUPAÇÃO DE SOLO;RUA VERGUEIRO;IPIRANGA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;FISCALIZAÇÃO DA VIGILÂNCIA SANITÁRIA MUNICIPAL;RUA VERGUEIRO;IPIRANGA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;FISCALIZAÇÃO DE USO E OCUPAÇÃO DE SOLO;RUA VERGUEIRO;IPIRANGA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE ILUMINAÇÃO PÚBLICA;AV MARIO ALVES;JD PEDRO JOSÉ NUNES;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;SOLICITA POLICIAMENTO NAS ÁREAS DE ABRANGÊNCIA DA SUBPREFEITURA DE SÉ.;;;CLAUDETE ALVES DA SILVA SOUZA;PARTIDO DOS TRABALHADORES
2008;INSTALAÇÃO DE SEMÁFORO;AV CEL MARCILIO FRANCO;VILA IZOLINA MAZZEI;CLAUDETE ALVES DA SILVA SOUZA;PARTIDO DOS TRABALHADORES
2008;ALTERAR LOCALIZAÇÃO DE POSTE DE ENERGIA ELÉTRICA.;RUA VITORIANO DE OLIVEIRA, 10;JD MITSUTANI;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;REPAROS NA REDE DE ESGOTO;RUA JANUARIO DA CUNHA BARBOSA;CAMPO LIMPO;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;CABO DE FORNECIMENTO DE ENERGIA ELÉTRICA QUE ESTAPREJUDICANDO AS RESIDÊNCIAS VIZINHAS.;RUA CARMELO D'AGOSTINHO;JD RINCÃO;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;INSTALAÇÃO DE REDE DE DISTRIBUIÇÃO DE ÁGUA POTÁVEL;RUA NICOLAS VICENTINO;JD BOTUQUARA;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;INSTALAR REDE COLETORA DE ESGOTOS.;RUA PARSONS;JD RAMALA;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;ALTERAÇÃO DE LOCALIZAÇÃO DE POSTE DE ENERGIAELÉTRICA.;RUA NICOLA ARACRI, 168;PQ FERNANDA;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;SUBSTITUIR POSTE DE CONCRETO POR POSTE DE MADEIRA.;VIELA BORGES;PQ TAIPAS;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;INSTALAR POSTES DE ILUMINAÇÃO PÚBLICA.;VIELA LANGANÊS;JD VALE DAS VIRTUDES;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;REPAROS NA REDE DE ESGOTO;RUA SIMÃO DE MIRANDA;JD MÔNICA;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;SUBSTITUIR POSTES DE MADEIRA POR POSTES DE CONCRETO.;RUAS RODOLFO KAREL, MANOEL CARREIRA MIGUEL, CÉLIOTATONI ROCHA E RAFAEL RENSIS.;COJ RESIDENCIAL PEDRA BON;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;SUBSTITUIR POSTE DE MADEIRA POR POSTE DE CONCRETO.;RUA LOURENÇO SIQUEIRA PRETO, 28;JD SELMA;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;PROVIDÊNCIAS QUANTO A REDE DE ESGOTOS.;RUA CRISTÓVÃO BABY, 05;CJ MOVIMENTO UNIDO;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;IMPLANTAÇÃO DE RECUO NO PASSEIO PÚBLICO PARA OSPONTOS DE TÁXIS, NAS VIAS QUE POSSUEM SISTEMA DE Z;;;ADILSON ARMANDO C. AMADEU;PARTIDO TRABALHISTA BRASILEIRO
2008;OPERAÇÃO TAPA-BURACO;RUA DR PEDRO BATISTA;VILA SANTA CRUZ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;ESTUDO PARA READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL.;RUA DR PEDRO BATISTA;VILA SANTA CRUZ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO OU BUEIRO.;RUA DR PEDRO BATISTA;VILA SANTA CRUZ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO OU BUEIRO;RUA DR PEDRO BATISTA;VILA SANTA CRUZ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E REFORMA DE BOCA D ELOBO;RUA DR PEDRO BATISTA;VILA SANTA CRUZ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;SERVIÇOS D EILUMINAÇÃO PÚBLICA;RUA DR PEDRO BATISTA;VILA SANTA CRUZ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA PLANICIE DOS GOITACASES;JD IOLANDA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA-BURACO;RUA QUIMANGA;JD IOLANDA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO OU BUEIRO;RUA QUIMANGA;JD IOLANDA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DSRATIZAÇÃO DE BOCA D ELOBO;RUA QUIMANGA;JD IOLANDA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E REFORMA DE BOCA DE LOBO OU BUEIRO.;RUA QUIMANGA;JD IOLANDA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REFORMA DA CALÇADA COM PISO PODOTATIL.;EM FRENTE A ESTAÇÃO CARADIRU DO METRO;SANTANA;MARA CRISTINA GABRILLI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;CONSTRUÇÃO DE CALÇADAS;EM TODA EXTENSAO DA VIELA PAULO OLIVEIRA;JD NORDESTE;GILBERTO TANOS NATALINI;PARTIDO VERDE
2008;IMPLANTAR REDE COLETORA DE ESGOTO;VIELA PAULO OLIVEIRA;JD NORDESTE;GILBERTO TANOS NATALINI;PARTIDO VERDE
2008;REGULARIZAR PONTOS DE ILUMINAÇÃO OPUBLICA.;TRECHO COMPREENDIDO ENTRE OS NÚMEROS 3200 E 3300DA AV CUPECE;JD PRUDENCIA;GILBERTO TANOS NATALINI;PARTIDO VERDE
2008;POLUIÇÃO SONORA;LARGO DA MATRIZ DE NOSSA SENHORA DO Ó;FREGUESIA DO Ó;SONIA FRANCINE GASPAR MARMO;PARTIDO DOS TRABALHADORES
2008;LIMPEZA DE CÓRREGO;RUA PORTO DE PALOS;VILA ZAT;SONIA FRANCINE GASPAR MARMO;PARTIDO DOS TRABALHADORES
2008;DESRATIZAÇÃO;RUA MALIE BRENNER E ARREDORES;VILA DOM PEDRO II;SONIA FRANCINE GASPAR MARMO;PARTIDO DOS TRABALHADORES
2008;LIMPEZA DE RUA;RUA DO GASOMETRO;BRAS;SONIA FRANCINE GASPAR MARMO;PARTIDO DOS TRABALHADORES
2008;INSTALAÇÃO DE SINAL PARA PEDESTRES.;BANDEIRA PAULISTA;ITAIM BIBI;SONIA FRANCINE GASPAR MARMO;PARTIDO DOS TRABALHADORES
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE REDE COLETORA DEESGOTOS.;RUA PLENICIE DOS GOITACASES;JD IOLANDA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO E INSTALAÇÃO DE LIXEIRAS.;RUA PLANICIE;JD IOLANDA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL.;RUA PLANICIE DOS GOITACASES;JD IOLANDA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
